,user_id,business_id,date,pre_stars
660,TBLdjYJMIDaM6dB23AenLw,u_vPjx925UPEG9DFOAAvFQ,2012-06-18 17:45:56,3.8
661,46-qsKjqR4vptCIYrHH1yw,vjhB95c5nOXflNoyq_jKzw,2015-01-08 04:35:56,3.4
662,MWuVbyBgP4vD24Rc7UH5xw,SHFlELFcEcAOJv_fTAKChQ,2014-02-24 20:48:50,4.0
663,0aGMVKiNqmY1kCc5983UkQ,yfxDa8RFOvJPQh0rNtakHA,2017-07-13 01:28:45,3.6
664,jo8vV5iUZLHp617cTKZ7mA,YNHvFEvp9VDNwX5VhRanYQ,2010-09-18 16:21:09,3.4
665,Olo_x4fV1sFBtlj6COf9Wg,6QJAT0N9X2dRqAtQyTw7Ag,2016-01-15 06:15:02,2.0
666,tL2pS5UOmN6aAOi3Z-qFGg,sWqQQRiD3YBxNJlPrMSNIw,2013-05-15 22:20:42,5.0
667,bLbSNkLggFnqwNNzzq-Ijw,ajoqEHnCZTD8-8GqGLq9-Q,2016-08-08 07:29:40,3.7
668,HK-TlD0yVA_tpTXZxfzu2w,T3ASfec34b8-uYr3xZj8Lw,2014-02-03 00:16:34,2.5
669,6rGVoAI0Bl8ZEbMNJWOK3w,2DmTw0k3bcXuHdAyxO_bkw,2018-08-22 14:31:08,4.0
670,gq8dZgJConBUANpSFzKKjg,ty5KQYqYRxwXDG_e4pz-4w,2011-06-04 19:20:26,4.2
671,ctXFXk9-m6PCMoI-Nz2_XQ,PlTdQdCWu2_hjbSuenB3pg,2014-10-10 06:44:18,4.0
672,FWYjGKHmbjxrkXROctTGYA,FMnH5WIRLyexBYMBUUnDxQ,2018-05-26 05:52:22,3.8
673,sAOdKC09kMqFfnVCrJRWvQ,JAmQCmczUclNUfZjkNdjQA,2016-02-13 14:51:44,4.1
674,whINg-cC-FiAv_ATDGMDTg,9edPSkfXKsJmkZYIaOmA7Q,2016-08-09 02:09:11,3.4
675,bLbSNkLggFnqwNNzzq-Ijw,SAIrNOB4PtDA4gziNCucwg,2015-06-17 06:28:45,4.1
676,Gfxb_D1k8tueAoGn4cseoA,F8FHXQBpMu1erLSTwUxYeQ,2013-12-25 16:40:40,4.5
677,ZpUI9ze0YlA6nMSHwx3ZYQ,SMPbvZLSMMb7KU76YNYMGg,2018-12-28 18:36:30,3.4
678,6jz_Yr6_AP2WWLbj9gGDpA,7cK9uEV09iPmsTqOqmY3kQ,2015-03-11 06:26:25,3.8
679,cKpBRurDHfW3z-YwZbKWlw,qX116WMOppAblGKxoQwlYA,2016-12-15 23:12:11,3.7
680,P2ZK_uDduvKbKgmNuyZQ4w,YNDxeeRUARbd8GRnscJSvg,2016-02-04 15:13:00,5.0
681,KxGeqg5ccByhaZfQRI4Nnw,UCqWJWovgeelP1OUI_L90w,2015-02-12 18:41:42,4.3
682,XzvdDq5VTiRZTd_6BHT08w,xjjxHavx4RIiW6zS6rasGA,2014-05-20 15:20:52,4.3
683,MaxlLd0HZmCtdZ3yJ9pyJQ,NvKNe9DnQavC9GstglcBJQ,2006-09-10 16:08:30,2.4
684,Jbd1x8jj3EgOkQMZ3RImKw,_t8B7bb-Q7kmn50kvGEKzw,2015-07-17 06:45:25,2.0
685,q6XnQNNOEgvZaeizUgHTSw,5keoVVM81g-nJw0Zdpl1nA,2019-08-05 04:44:34,4.7
686,m1X96vPIYRja96l0O0G-3Q,iZMdwe0xebE3rF0x3LOr4w,2017-01-12 17:54:29,5.0
687,bnKo6L4MgcUbLZH7fmnkrA,NFMD_-wFrbfdhTcdHPDCZQ,2016-12-27 22:50:49,4.0
688,hWDybu_KvYLSdEFzGrniTw,g3t2AQQVT2tWD64Huu7xVA,2019-05-13 11:48:38,3.0
689,u3rRXtoRxE5W1O19yVfslA,Xg5qEQiB-7L6kGJ5F4K3bQ,2017-08-12 21:57:15,4.7
690,0ygWZ_gXF8qTm0bY95JJqA,cs1qJvnWUg_f8g020z_3PQ,2012-02-02 23:26:02,3.8
691,LgFDWZTLi1w9OGi5BtKORg,FMnH5WIRLyexBYMBUUnDxQ,2015-10-23 08:50:29,3.6
692,XEH2VtVx5ZYATKEM4jZOXg,Wg9272hxpu9IBTXMTB6EeQ,2019-02-17 10:09:01,4.5
693,XnKUcmayZd-N43fR2n-0Ew,FsCujpVh9Za2Dl5MIYLCxA,2015-12-29 02:50:05,4.0
694,s76BDmBx_8kcxGFDiU6k_g,FI-8LPGkc8D_hwx0l0zyyg,2017-05-28 17:50:30,3.8
695,YVQFzWm0H72mLUh-8gzd5w,6bgjcFOy4WHMyw62_1V9Pw,2013-03-09 03:34:16,3.5
696,EC5nxNCWCmjHg1F14WrlxQ,qTTBJ83d-nWSnQpXyd44gA,2015-11-09 20:14:41,4.0
697,D3fOi-5w4intrUTWXzIQew,_3FxLxdg1unUQc3QqIgJuA,2018-03-31 21:30:37,4.3
698,OmBHPdD3UhTeO3UHq6kBjA,Bo9uuPiAsq_z02eb87N41g,2014-08-04 17:46:39,2.5
699,U4INQZOPSUaj8hMjLlZ3KA,t-o_Sraneime4DDhWrQRBA,2011-01-01 02:48:50,4.8
700,qtOCfMTrozmUSHWIcohc6Q,FNe5PPA9pyj8FjcDefCBpg,2018-12-21 01:50:43,3.9
701,jI43jHCXx1R-gg_vYcQWww,5XVabANkehj7oH-Z7YZkwg,2016-05-30 15:31:04,3.3
702,o7sVRYWSskPEv9veCYes-g,rqWIntPaV8TpJvgT6H9UNw,2016-07-29 02:27:09,3.5
703,LvLaYXjvzdrPDXC3Zv3XoA,eoyvbnRYQe-z85e8Rc6vAg,2016-10-12 19:24:46,4.0
704,OXSJCjKtvZPf-YPDCXcWZg,fQt4D34vcJNtEf8Q4zte3w,2016-12-27 21:01:51,5.0
705,JADdo9NEeO5Az9aOYbyvZA,3cHL1r5w2oLYH-veijtweA,2017-01-14 20:56:32,3.5
706,9pNcdrQLWWrX0vEGGJlEbg,D4xv7_wwYpZEZar4DwwYYQ,2014-10-24 18:51:35,4.5
707,ABrS2sgtZA1hSH3YTmNFPA,Ec9CBmL3285XkeHaNp-bSQ,2015-08-25 23:52:20,3.8
708,DoRCeCcJbrsM2BiAKj3trA,kABF0hYfAEnl166mn1zR1A,2015-07-20 21:51:04,3.8
709,Tr7YMpWd1XZdXdm35CatqA,Xg5qEQiB-7L6kGJ5F4K3bQ,2016-04-20 05:00:21,4.7
710,V-BbqKqO8anwplGRx9Q5aQ,8796vXaydw2aY_zER0n9uA,2015-01-11 13:06:46,4.2
711,qKJEQrFtW33HWqKzvn3U4A,qqs7LP4TXAoOrSlaKRfz3A,2014-12-14 05:20:53,4.1
712,HFItzRohDHZvcKDrM6ABZg,O_UC_izJXcAmkm6HlEyGSA,2012-11-19 15:55:42,4.2
713,LvLaYXjvzdrPDXC3Zv3XoA,9p-cpmHaga-EXyc6ZzYCcQ,2016-12-22 22:19:31,3.9
714,W9MPolPlUiUEXYfGnYiHEQ,3kdSl5mo9dWC4clrQjEDGg,2011-04-24 19:42:13,4.2
715,HJj82f-csBI7jjgenwqhvw,aqwn3jdQLCWnb59gHK4nAw,2012-02-01 07:59:09,3.6
716,CNaaizAUc2c4WIb1M3BBPw,iCQpiavjjPzJ5_3gPD5Ebg,2013-02-06 04:51:42,4.2
717,hd-S4mtrPY9Q6iuBJegnOQ,dm6sO_Y8JdKTE1ZM955yug,2015-06-25 03:06:45,3.3
718,8QKrhvVqhEkD8xo4E4s0GQ,OK0ba4X5seibH8oMWh4bhw,2011-10-07 17:36:25,3.8
719,6pzA8EDhHgW3A5-rBObhBA,oUX2bYbqjqST-urKbOHG6w,2017-04-18 16:52:59,4.0
720,leY7FqJ3NKPzpM5awAQ2-Q,0_aeYE2-VbsZts_UpILgDw,2018-07-22 04:45:05,3.4
721,sCelgwFoaNLMC_A7Y8usCw,qVbZ_VrZEGJKJg9ZpkGzjw,2017-12-13 08:38:13,5.0
722,dIHHaoF-yyIvBFEOyEQ8Pw,nJUsNx-LKAZ0FHGm9mnmaw,2018-05-23 18:17:24,4.0
723,ssz4_Rj8p1CLgO2WWnIoTA,I6EDDi4-Eq_XlFghcDCUhw,2011-01-29 20:37:02,4.5
724,6ZC-0LfOAGwaFc5XPke74w,-U7tvCtaraTQ9b0zBhpBMA,2015-05-01 17:25:57,4.0
725,G-_KF_Ul4d3WGEa-G0Iq4g,vcyDFpPtmfpAdCxev1xAvQ,2019-03-30 03:36:57,4.3
726,3Y7KI-jzy8rMgzAxGgfNDQ,or4UVDjXEEjze3wNPjoAZA,2015-02-14 21:22:49,3.9
727,VtLHfXQe_VUSP8_DJHpueg,yfxDa8RFOvJPQh0rNtakHA,2018-12-29 23:19:28,3.6
728,rA97zeqOrUYuEM69n0Xn4w,eOl6WS3oAjtGZpcXfv8tlA,2008-09-03 00:02:59,3.5
729,3nIuSCZk5f_2WWYMLN7h3w,TmIucPRTngutrjDpC0nXgQ,2018-08-13 14:39:47,3.5
730,h9RUaaHa5kcQKqtJ-sgS0Q,0_aeYE2-VbsZts_UpILgDw,2015-05-16 16:17:45,3.2
731,CyAl5D-GjX-ZtqdQqG4_ew,K0j_Znzin0jShXVnpvW86A,2017-12-29 01:24:08,3.8
732,bhJ6ivAuSpgXP4JiKWjSZQ,qX116WMOppAblGKxoQwlYA,2017-08-21 21:15:19,3.7
733,4cZ3f3i0Slv2W9mLN_VZBw,WOz66UuVsfc2K9GxzfDnGg,2014-03-22 20:20:43,4.0
734,yS1kK5EGcwatp6D6hFGvlw,i9D9xPBV0gR1Ja9kbY4NCw,2018-01-30 20:54:52,3.9
735,eZZyuJDouIg4p-GYB3PV_A,StNAnvyhVISULAFmO_Ke1Q,2013-10-13 01:34:05,4.3
736,OPN-dDUBkH7uH-G8nOnskg,mVomtOMgBxbGvdPSaF2HjQ,2009-08-09 20:42:46,4.4
737,zpwWpno3U-oZaG3AJuKqSQ,XwQ6lQro2FKvtD0YAUeOAA,2014-08-22 04:53:56,4.6
738,M9rRM6Eo5YbKLKMG5QiIPA,zT45hBptOygpgCddHZRsjA,2013-04-25 05:06:16,5.0
739,NWuFF7-HjYE9dvt_xGbEhw,k1c_bC3DK6mKg797vH1T8w,2011-05-25 03:25:49,4.3
740,ZpUI9ze0YlA6nMSHwx3ZYQ,A5lD3y2eREchEdMcvWPXBA,2017-06-19 03:14:56,4.0
741,D6SEKcIne80A0AhwiEV2Rg,pBFewLcdLnf1XwPTE4jtyQ,2013-03-04 03:08:23,3.8
742,vLixm38Zd-xgAvN1LQJfKQ,flE7Sn2JGs0n3SAtaep6Zw,2011-03-27 05:25:38,3.8
743,l1VoG-0-bDF-us7xbWxfeg,A5lD3y2eREchEdMcvWPXBA,2017-07-01 15:38:30,4.0
744,pI_njybTKxqScZ0-60mI5Q,fW7SHgmidc32kHSoyLTM2A,2017-04-28 18:54:11,4.0
745,at41ymjb1OVu34ii08bCEw,sNVGdeOPeitJ3OWUQBINzQ,2012-03-04 04:42:54,4.1
746,v7FPnMzdbl6J7U_8H1BWZA,8Zqh2jwtncA3N4fWEMTvZQ,2016-03-18 13:54:01,4.0
747,N3oNEwh0qgPqPP3Em6wJXw,_Kd0kQ8RF70hJ1ykLqCRyQ,2012-08-15 01:48:49,2.9
748,Y3PQ5P_R7jcgiIS_1dIv-w,jScBTQtdAt-8RshaiBEHgw,2016-06-05 14:33:50,4.0
749,gtwM4ijo65AN4DvXdgCu_w,eLFfWcdb7VkqNyTONksHiQ,2015-11-07 05:36:21,3.8
750,fxrQSMhHlBv6eJVRdchG9Q,Ks0M3J4vZAKsHPuCINz5fQ,2014-09-04 17:15:04,3.5
751,3AV5ONopdwL5qKYW20SRdg,0gXYLVPNWz0WT8wXQVpS0g,2010-09-22 23:24:52,4.0
752,ajxohdcsKhRGFlEvHZDyTw,uUEKndnFbHD8mVkGiirtpA,2017-01-05 23:34:23,4.3
753,FIk4lQQu1eTe2EpzQ4xhBA,4RoTEeqB_MNn6yaqZmlZHg,2015-03-23 03:23:01,4.0
754,lROh5HIO2jd2VhDOp8yO6w,UBQRhqRMW4Sk7kSZvZ1iAQ,2010-06-13 06:14:15,3.6
755,AAbUJQ6TIhRnlJOfpy_emA,UESdOMLsXn_7WcwOZt7I3A,2018-06-26 05:19:53,4.2
756,iDlkZO2iILS8Jwfdy7DP9A,eS29S_06lvsDW04wVrIVxg,2015-05-18 02:35:18,3.3
757,pwQ8E-hbDUJe3qtKt_IBBg,cTJjTKz2huGZ-ElScC2pSw,2013-09-27 21:04:51,4.6
758,f7Q14HePdG1vZpx28PpDRg,VR8QvH2g-jEG5EfMzA_G9w,2017-05-21 05:28:12,3.0
759,25W8CVIdQDIkyPb8ISCGpQ,qvQ-i1HgSloSJLkGnXsfhw,2011-05-26 19:39:09,4.2
760,e6iCOIhtupBCiw-VwBvJ4A,AhPmh0NaRDbEYyhd9egzLA,2015-11-03 18:06:11,4.0
761,pW08HeUH6SJGBewy15PD2A,roR1_DDlMk7mhi5_R6XVKA,2019-11-25 18:35:04,5.0
762,-50XWnmQGqBgEI-9ANvLlg,YNDxeeRUARbd8GRnscJSvg,2014-07-25 20:57:23,5.0
763,XEH2VtVx5ZYATKEM4jZOXg,ypfFfR3-PbtoslIhohNstw,2018-03-25 16:10:45,4.0
764,Y76nS3L426UCz7N_1pUfUQ,VfFHPsPtTW4Mgx0eHDyJiQ,2017-07-14 10:39:57,2.0
765,DquHHYio5bIqZ5vQlC95_w,k1QpHAkzKTrFYfk6u--VgQ,2018-11-18 21:48:39,4.3
766,3Qv2rjPXC2eNKyV5lh3J_g,wRPPrmpvYowLHXmftrT5YA,2014-10-20 23:22:23,4.0
767,RQlnSCjuqMnhR3Qk6j4KoA,O7UMzd3i-Zk8dMeyY9ZwoA,2013-10-23 22:03:03,4.6
768,DGI7LT4-fmllzJZl-OhklA,RhEvP5flF6KoPriMHmVYGg,2015-01-11 16:40:03,4.2
769,lT49-Xggq_VAB2E9dce0yA,NXT94mdw1KWadc3q0u0KYg,2018-02-27 20:57:44,4.5
770,renPzRDqMZpMaHiCD_e1_A,jaSowNITPRRCYpPb3_pjdA,2018-08-13 13:41:45,3.8
771,Hd6pD2G26ObK3gtvdhyHGg,LwQB9H3jZ9wTk24Lr-AnZQ,2012-01-30 01:15:57,4.7
772,CNaaizAUc2c4WIb1M3BBPw,UYh1N1xQhOh-a7nX92xPzQ,2012-08-06 05:58:47,3.8
773,loOoIBFpGbkx8WaIpQndiA,osu1j_Lg8R9brpuMMn3a3A,2012-07-12 20:59:32,3.8
774,T_RiQ-TOeZf8N2kiCNCiSg,-LzUYsR54hd8cCiYXTquRA,2008-08-08 06:10:19,3.0
775,2HchhLgGj16aITZGVy0hqA,NWioeR6MmKxgYD87EL56wg,2017-12-13 18:55:10,3.8
776,fwasfCCwbxLjxLNhYLuF3Q,4K5NUsinIgtq-yuxdp2HdA,2018-03-16 15:55:10,3.0
777,pgUQjUl_2G5L9EreDzIjSw,4s_cPDS_AkLP1fXMJPqB2w,2016-04-06 22:22:08,3.0
778,ugNQV0isqQSAuuGzoK87sQ,GHS1rVjO-RMcRB6WJLpCDQ,2012-10-20 15:51:32,3.7
779,_VMGbmIeK71rQGwOBWt_Kg,DkZuVzYuylBanEsWK7mNGw,2015-08-09 11:33:21,4.1
780,KrT4LHYdRt-m1DMPtVKN4w,QMKgn9p_hRUlumBDAAfWlA,2019-07-07 09:05:34,4.0
781,Qjrn5UsK2HBZxx40HYA1iQ,Gu8D1YoKErqVNNX00qkEaw,2013-05-23 02:17:50,3.8
782,DquHHYio5bIqZ5vQlC95_w,_n3w5BK4-k7iXCWifCjUZg,2013-05-15 15:23:54,4.3
783,1dWLN4Mr4hKhu8MQUCKqXQ,kICgNgVRkIh4doz0atyMMA,2015-09-02 21:35:05,4.7
784,3Vd_ATdvvuVVgn_YCpz8fw,RhEvP5flF6KoPriMHmVYGg,2008-11-30 19:11:30,4.2
785,PnP7LY0ZyY0JkbZp4ecz5A,N8uKQ5Vdb1LAh-qXT_25Rg,2016-08-30 02:12:43,4.5
786,SoiacX2r2mvHqIh3GgRMUw,Xj7DIGRHEchJ-VVdISazQQ,2019-09-20 21:32:37,4.3
787,gakhurT9xcjCdPCBY541Gg,Er8DpPwf_lHHv64ncWhD8g,2018-11-26 22:58:08,4.0
788,LRki_2GO-IGTh-3IBOBOMg,aKFA85Miwb96A0IAS3mRgQ,2016-01-03 20:17:27,4.2
789,oeAhRa8yFa9jtrhaHnOyxQ,j8pUAS0qdEcPsjkqEDNbhw,2014-12-16 14:56:54,4.6
790,clmrlflES5HrXS-gl_YmrQ,ORqZyyZafJyZcgTGNrJ_oA,2015-08-05 06:14:21,4.7
791,TGSi0e7-ovol_PBIQgodOg,4k3RlMAMd46DZ_JyZU0lMg,2016-03-06 05:01:09,4.5
792,QJI9OSEn6ujRCtrX06vs1w,ZrXYLXcEcDvYYBErmafobg,2013-04-08 12:31:40,4.2
793,Wi0VgIrbb8vqU6weyVw6tg,dn_ipqbm7_jUz5X3rDez_A,2010-05-04 18:19:09,2.0
794,7HOTOydGS7wJYaJqNoDfeg,LPnGdeEJyMMO02e02PqZBA,2011-12-11 19:05:44,5.0
795,U4INQZOPSUaj8hMjLlZ3KA,etid3CozFvEOFcvDwHXsDw,2019-04-24 10:10:41,4.2
796,m-BZLIIh5PCAKnzH0qj_0Q,JPWg9acsCv_om9UFYGMJbA,2013-02-17 06:59:39,3.7
797,iSC96O2NjQc3JExGUHQG0Q,gqcJHVFCPeBRGnDf8bFzMw,2015-01-17 01:32:21,4.0
798,VdkAX9khigCjpMGuMNWYMQ,uh7DUWtPoZkuEE05fghJ_w,2018-04-29 20:11:50,4.7
799,A2N4y0VeZ-3TtmBVCSVVnQ,S1N5-ZXwR4fUIPs6dLnBYQ,2010-08-19 00:38:04,2.7
800,gnT-tmrXE3BupwTODOREvQ,wNXw53wmePcf_V3rF18LUg,2017-01-29 03:34:14,5.0
801,3h3qmd0qgTA_-hnlcCodFw,pTZ4u-sEQr-yHq2Cl4EMEw,2010-01-22 17:32:52,4.0
802,jUZW1alRK8QvdZ-pH1OquQ,DnV2o694nhnjuRmyR39l3Q,2014-01-27 00:22:05,4.1
803,0tvCcnfJnSs55iB6mqPk3w,jBh399TajGcH28Zo2J1pHw,2015-12-23 05:20:23,3.3
804,pWEzY3YY0zEAJLlGSSucrQ,eBj_YyJU5jVu6tbZCkdtDA,2013-11-24 21:36:29,4.0
805,YE54kKTuqJJPNYWIKIpOEQ,jobP3ywRd3QNZ_GCoPG2DQ,2018-06-18 21:50:50,3.5
806,Ae4uXwFHp-5fGrt6OONaXw,OGQ_6nIn4QQL2U6t0XeHtA,2014-08-05 17:04:40,5.0
807,9efCzgW1smpgjdjzCxG-Ig,upB0RQl-l529IVwgOpwOQQ,2017-08-17 20:19:59,3.8
808,gqL5KBs2oS7qobnyd99iKg,6nKR80xEGHYf2UxAe_Cu_g,2013-10-28 21:34:47,4.7
809,M9rRM6Eo5YbKLKMG5QiIPA,bk4FIHt8ODRBPfqL4Fd2aQ,2012-04-17 14:53:07,4.0
810,iDlkZO2iILS8Jwfdy7DP9A,h6Y1-KfN2XBkcrV85CS8yg,2013-04-22 17:51:50,4.5
811,9uE0smG2bwgkI95RPj0lPQ,OtGSQQzV7uF8XPAsNIh7Bw,2010-04-26 13:15:54,4.8
812,24AzZDQKHySwMQR7VQVCAg,Nc7-nyG_RzXrEqBuxihcgQ,2017-10-30 08:39:45,3.3
813,YJYFsF4z-C2qODH5HnGXiw,axi57Y3h5c8BxM1Xyj0KBw,2018-12-05 23:42:16,4.1
814,s2o_JsABvrZVm_T03qrBUw,LFs5jyYdXlzi0SpAYi1eSA,2013-01-05 09:38:47,4.0
815,B1829_hxXSEpDPEDJtYeIw,BFibmswPtBNyChp8vBHRsg,2019-02-04 02:40:39,3.8
816,lsZlV02ZdqEzR-qILdT7Cw,IZivKqtHyz4-ts8KsnvMrA,2015-07-27 17:31:05,4.6
817,BlSbxxb1vyfFoLGjfHh5dg,qutQLFutEyHy440jpADnxA,2016-06-04 04:49:55,4.0
818,yi_4YTVS6XL7s5atKPbmpA,2UgRg5a6KmpbD_SZfhNrKg,2009-02-11 19:32:14,4.1
819,bpgbVPJcG-wQ4cNBcPPIxw,N5B7OBTyNGgwU_Y2fwNcyw,2017-09-20 19:15:24,3.9
820,y5rqDe6uO06WKZ26-Pla8g,eJNHwNoCk_hZbK8AeHDZ9g,2015-10-25 20:37:02,3.1
821,6Nk8WX1STMTEuKjmRlrh6A,-BxWyEIQ6wypT-37MzZizQ,2019-10-29 00:57:26,3.8
822,JYcCYNWs8Ul6ewG5kCYW4Q,p3YqOYELqXtLyHz9T49p_w,2013-10-24 05:35:58,3.2
823,ZyGrNTbnab8N3kmesYaQBQ,D1BrHyiZON7u_ef-qt4_Uw,2011-02-01 01:04:34,4.3
824,zgV0ZroIF956gw4cul8MHA,pH0BLkL4cbxKzu471VZnuA,2013-02-25 22:10:08,4.1
825,Pm1bHgmnkOJOFkHPAr7PjQ,t-o_Sraneime4DDhWrQRBA,2014-02-09 22:13:44,4.7
826,z8wN6EQuw_JF-zTjcNgsLw,VsewHMsfj1Mgsl2i_hio7w,2013-10-11 20:35:00,4.4
827,oJV6f25IK_UeghoFmalPvA,1bdwB6hxMUnSKF8bCsmuZA,2017-06-24 02:02:52,5.0
828,kbfpED-6FURIsNlsAXqc2g,mnwRtuVQEsIUomBchu0gwg,2015-12-09 22:18:17,4.4
829,nmdkHL2JKFx55T3nq5VziA,AV6weBrZFFBfRGCbcRGO4g,2013-04-01 17:08:29,2.5
830,jZUpqurVtlrN2QrgLxQzZw,4Hx-brYb86k4C1VSKPvj7g,2018-03-11 21:28:09,4.2
831,zzPvEodjvLPe-5NvV0U_cg,IT_4EEIbv6Ox1jBRMyE7pg,2011-09-24 00:27:18,4.1
832,n86B7IkbU20AkxlFX_5aew,w12x7UBSSRsdbp3ZqguG3Q,2010-11-06 20:19:31,4.2
833,YwaKGmRNnSa3R3N4Hf9jLw,KmuLLSyZJdNoarwcIERHcw,2009-02-12 17:47:27,4.5
834,8DBH3BpLINfTAK_Up5BtUQ,vl2IZrNJEA8npSjqXbdwxw,2013-09-02 23:05:15,3.8
835,o68A_3bAJTge-ioGXHdxKA,TCWMgOiV0PxQkWE1SyBIWQ,2010-02-18 15:56:23,4.8
836,eY6TPklHTeOaQt9F8a_SGQ,wxL9wgxLeuMMfI6SAXIzJw,2017-09-23 03:36:11,4.0
837,R1RDHafKh9T426DijeRixA,XMMLRvV4IMxIGyc4H37LxA,2014-03-19 23:41:54,4.0
838,mrpDR4jeLYun7bLMbw5a4w,5_ymZOB8eIfi6nzzL5-SbQ,2016-06-01 19:16:51,3.9
839,sOudRDE_R3VYni0rEYFkSA,Xj7DIGRHEchJ-VVdISazQQ,2016-03-21 15:39:02,4.2
840,lsZlV02ZdqEzR-qILdT7Cw,OiqDNSdnchr8zQhiMSInLQ,2013-01-25 20:42:55,4.6
841,zpwWpno3U-oZaG3AJuKqSQ,p8HvhJZ-_EHhmUVmZN15gg,2014-07-11 21:53:49,3.0
842,n00anwqzOaR52zgMRaZLVQ,KUOa1acSFn6DkO9jp-sn6A,2019-03-03 17:47:02,4.0
843,PcPminF0bIUsKjUh9e4DMQ,Q3G58vv1ClvH4re9QBsVgQ,2012-11-19 17:05:16,4.5
844,JYcCYNWs8Ul6ewG5kCYW4Q,tXqaK0lBEE1XJbzDPsdFvg,2017-09-21 16:30:21,3.5
845,L8cvMZLWmM4qWTl9SkxJ8g,9edPSkfXKsJmkZYIaOmA7Q,2013-11-03 06:30:28,3.4
846,YIMeEHUYm69m-Mqf-NjPHw,dn_ipqbm7_jUz5X3rDez_A,2012-01-11 15:17:02,2.0
847,3wB-JjsUjkvdNUDRnChsVg,pDewiJY6KCcZgLxxgxg13Q,2010-08-10 05:04:12,4.3
848,jwctwzboGhQmtC50Juxa9A,6f2imTsIysASgHh2t91OOQ,2017-11-13 02:55:32,4.2
849,_ir8NHMtV7KPTwmBmlkmQw,TfabYPasZ1oOMN6JLa-yvw,2013-04-17 18:08:36,4.4
850,SrF972IxsELYQ3eaWB5X4A,l8k4gOEkfoLKq0mPVWHWGg,2009-06-05 17:39:19,3.0
851,Z0GA65zCMI4ska4iHRr8Bg,RMt2bLmZQw6tcY0YFYDgmg,2016-06-14 02:54:39,4.4
852,YwaKGmRNnSa3R3N4Hf9jLw,hDyc9DdjGldhxis5E1rd3w,2017-04-03 23:54:50,3.0
853,Thc2zV-K-KLcvJn3fMPdqQ,Ly2ShApiomYZwKehwb7eRA,2017-11-26 05:27:18,4.3
854,y3FcL4bLy0eLlkb0SDPnBQ,KwKkNTxYGyo4H6pKZ6usSA,2013-03-03 23:50:27,3.7
855,EJ7ZhRHsMWj8du77LX34gw,MgHWbwuxxb_txhI3lK_bKg,2014-09-26 18:00:17,4.7
856,8ZryN_S-n48g6rsa3W3QtQ,UYh1N1xQhOh-a7nX92xPzQ,2010-12-25 05:59:45,3.4
857,8la7DygWKVkfpDatXztktg,fQt9QVAZM9PM0wFDdROvWw,2010-03-19 16:37:14,4.6
858,5HmK6riLkciM0Xxo1ycNTg,fzxvmA3Ygu3yrQQ6-cEpTw,2018-09-01 01:01:49,4.0
859,_AwABkxw1joJPXn-j9dNiA,rqWIntPaV8TpJvgT6H9UNw,2016-09-16 09:29:34,3.5
860,j_j4DLfvNkhCRNWC0VBS9g,f2z4RM_ungk_zQwcpZcpcQ,2014-12-15 01:36:45,4.1
861,sa5zd7bwBQzajQB48Y9SUw,JPWg9acsCv_om9UFYGMJbA,2012-02-29 18:09:49,3.8
862,vupnMb60HSaTZrMPYsNsiw,tj3YzWsjMbPU_ivDkyOE3w,2014-07-05 18:24:18,3.0
863,OoyQYSeYNyRVOmdO3tsxYA,VHZPbCbIPHEkKOotdCTiow,2014-01-18 23:10:43,4.1
864,EJ7ZhRHsMWj8du77LX34gw,D3dAx-QW_uuClz4MambeHA,2014-03-14 06:28:18,3.9
865,qKJEQrFtW33HWqKzvn3U4A,dm6sO_Y8JdKTE1ZM955yug,2013-08-10 05:29:26,3.3
866,ExI15M-oXjHcF42-G1xv9w,ms7cmWkPiSBDTnz-1sv2kQ,2007-07-27 03:46:29,2.1
867,cImvLb3Wvd5EZ8SRjKAPsw,Zmfq3DVhHdtVChhSxzoUHw,2010-10-28 18:38:00,3.9
868,gvuvcjAVl1ElyXTgU80VRg,4k3RlMAMd46DZ_JyZU0lMg,2012-02-13 06:22:56,4.5
869,uEvusDwoSymbJJ0auR3muQ,xVEtGucSRLk5pxxN0t4i6g,2012-03-14 03:14:33,4.0
870,WM7MFrRP-7YFuGBAJ6quRQ,v_yCY6NCwxCPIsNZR80UfQ,2017-04-28 16:27:16,3.9
871,PAzgMhSXGokkOw2CMZUI1w,cePE3rCuUOVSCCAHSjWxoQ,2018-02-11 06:24:03,4.0
872,YIMeEHUYm69m-Mqf-NjPHw,JmI9nslLD7KZqRr__Bg6NQ,2017-12-27 14:52:13,4.1
873,FREeRQtjdJU83AFtdETBBw,HkHTdTvzbn-bmeQv_-2u0Q,2015-02-26 01:46:03,3.0
874,0nOIH8qIMnmZdLCTemnRsw,D3dAx-QW_uuClz4MambeHA,2018-11-20 13:22:25,3.9
875,U4INQZOPSUaj8hMjLlZ3KA,inuW6Gl02Mf8G5RRk39_lw,2015-10-22 15:58:09,4.7
876,4ECIXWllFTxtJaj1cKOZWw,UESdOMLsXn_7WcwOZt7I3A,2017-12-05 19:38:50,4.2
877,_i3IZYU28R3xgV4hxkmKjw,PXShA3JZMXr2mEH3on5clw,2011-09-23 16:18:13,4.2
878,d_TBs6J3twMy9GChqUEXkg,Wb6Q0YVcNghQ2w20hUYRoA,2014-01-22 00:45:39,3.5
